,country,epoch,set,metric,weight_kind,rmse,mse,r2
202,Uganda,1,test,mean,(wENS 0.4),7.583747250474587,57.51322235908086,0.7619543006504826
203,Uganda,1,test,std,(wENS 0.4),2.8779315767404285,8.28249016039965,0.3230663975605932
204,Uganda,1,test,overall,(wENS 0.49),5.321897069592914,34.114044700903435,0.5290659995283884
205,Uganda,1,test,mean,(wENS 0.49),7.728441538652604,59.72880861637104,0.7527840479946157
206,Uganda,1,test,std,(wENS 0.49),2.915352600533224,8.49928078543583,0.30534795106216095
207,Uganda,1,test,overall,(wENS 0.5),5.235174903163376,32.955733085508285,0.5418954550938322
208,Uganda,1,test,mean,(wENS 0.5),7.590737854730713,57.61930117924182,0.7615152432321078
209,Uganda,1,test,std,(wENS 0.5),2.87961195159604,8.292164991774754,0.32227566695555654
210,Uganda,1,test,overall,(wENS 0.51),5.236222664843476,33.00696477280204,0.5433530935507638
211,Uganda,1,test,mean,(wENS 0.51),7.600315932246759,57.76480226996392,0.7609130180832402
212,Uganda,1,test,std,(wENS 0.51),2.872129397440192,8.249127275640161,0.3257931690182875
213,Uganda,1,test,overall,(wENS 0.55),5.194334431833814,32.24741178521698,0.540369956808116
214,Uganda,1,test,mean,(wENS 0.55),7.489176821951853,56.087769470460856,0.7678542122854592
215,Uganda,1,test,std,(wENS 0.55),2.899492041715774,8.407054099973108,0.31288570133077276
216,Uganda,1,test,overall,(wENS 0.6),5.232940425388607,32.86238733792335,0.5394465793657648
217,Uganda,1,test,mean,(wENS 0.6),7.573607390648094,57.35952890767943,0.7625904337625498
218,Uganda,1,test,std,(wENS 0.6),2.892273460129121,8.365245768167277,0.31630272496897993
219,Uganda,1,test,overall,(wENS 0.8),5.179175382977224,32.02812981312773,0.5416383330791041
220,Uganda,1,test,mean,(wENS 0.8),7.460462775107039,55.65850481875782,0.7696309272742785
221,Uganda,1,test,std,(wENS 0.8),2.89788799084741,8.397754807497638,0.3136457388839299
222,Uganda,1,test,overall,(wENS 0.9),5.163249011738218,31.928778994436396,0.5488065464142295
223,Uganda,1,test,mean,(wENS 0.9),7.45881836098923,55.633971342230055,0.7697324706818286
224,Uganda,1,test,std,(wENS 0.9),2.867679662487206,8.223586646642735,0.3278806221466305
225,Uganda,1,test,overall,(wENS 0.99),5.098507800686042,30.79100939800061,0.5443730543786509
226,Uganda,1,test,mean,(wENS 0.99),7.28853693390418,53.122770636885356,0.7801262636843935
227,Uganda,1,test,std,(wENS 0.99),2.9084786674679024,8.459248159115866,0.3086198450729082
228,Uganda,1,test,overall,(wENS 0.999),5.196468440681361,32.14328583587397,0.53405780461378
229,Uganda,1,test,mean,(wENS 0.999),7.463625599079647,55.705707083237016,0.7694355583556552
230,Uganda,1,test,std,(wENS 0.999),2.9293112822830754,8.580864588510915,0.29868005087190475
231,Uganda,1,test,overall,(wENS 0.9999),5.226104138435266,32.46530220220955,0.526619392435743
232,Uganda,1,test,mean,(wENS 0.9999),7.496156502685778,56.19236231275828,0.7674213052899826
233,Uganda,1,test,std,(wENS 0.9999),2.956051774184753,8.738242091660828,0.2858174795815033
234,Uganda,1,test,overall,(wENS 0.99999),5.175762878239855,32.01461956141712,0.5435334587243914
235,Uganda,1,test,mean,(wENS 0.99999),7.461828973008641,55.678891622431195,0.7695465468355052
236,Uganda,1,test,std,(wENS 0.99999),2.889696783471069,8.350347500403043,0.31752037061327765
237,Uganda,1,test,overall,(wINS),5.0968107562442775,31.004699407485298,0.5555206801323891
238,Uganda,1,test,mean,(wINS),7.33895694294084,53.86028901033955,0.7770736947308423
239,Uganda,1,test,std,(wINS),2.854664569547716,8.149109804631047,0.33396766553393586
240,Uganda,1,test,overall,(wISNS),5.166563002652298,31.977124111990854,0.5485525419013111
241,Uganda,1,test,mean,(wISNS),7.465204090690037,55.72927211565526,0.7693380233125451
242,Uganda,1,test,std,(wISNS),2.86792191461456,8.224976108326443,0.327767060490077
243,Uganda,1,test,overall,sklearn (w+s),5.306189597359911,33.92684674244992,0.532435917210608
244,Uganda,1,test,mean,sklearn (w+s),7.70852152682332,59.42130412949853,0.7540568008960905
245,Uganda,1,test,std,sklearn (w+s),2.9038576678965002,8.432389355401302,0.3108150335251255
246,Uganda,1,test,overall,sklearn (w),5.096810754701373,31.004699389338956,0.5555206804297843
247,Uganda,1,test,mean,sklearn (w),7.338956940858595,53.86028897977655,0.7770736948573418
248,Uganda,1,test,std,sklearn (w),2.8546645685441505,8.149109798901362,0.33396766600222694
249,Uganda,1,test,overall,sklearn (s),5.245768890344909,32.92747078557087,0.5329337835993693
250,Uganda,1,test,mean,sklearn (s),7.571576177000537,57.328765804122064,0.7627177614308684
251,Uganda,1,test,std,sklearn (s),2.9199616036892806,8.526175767019676,0.30314980576787
252,Uganda,2,test,overall,none,4.78204634901449,27.175161208972053,0.5784195378832022
253,Uganda,2,test,mean,none,6.857424368761553,47.02426897328478,0.7996278735020196
254,Uganda,2,test,std,none,2.7066683292674276,7.326053444659328,0.35721120226438485
255,Uganda,2,test,overall,(w+s),4.867075991764,28.250924322410246,0.568295869745548
256,Uganda,2,test,mean,(w+s),7.0030759011284,49.04307207696535,0.7910256797901938
257,Uganda,2,test,std,(w+s),2.7310760823995985,7.458776567855139,0.34556605970090226
258,Uganda,2,test,overall,(wX),4.83132469030717,28.014768573734898,0.5831610429962496
259,Uganda,2,test,mean,(wX),6.993053237225868,48.90279357867519,0.791623411591624
260,Uganda,2,test,std,(wX),2.669596143388473,7.126743568794607,0.37469867440087523
261,Uganda,2,test,overall,(wENS 0.1),4.886512237359619,28.227161667913315,0.5522399545167975
262,Uganda,2,test,mean,(wENS 0.1),6.971976171847101,48.60845174080375,0.7928776129063777
263,Uganda,2,test,std,(wENS 0.1),2.8010483028721374,7.845871595022881,0.31160229612721746
264,Uganda,2,test,overall,(wENS 0.4),4.824010664615311,27.618844184659352,0.5692071948927193
265,Uganda,2,test,mean,(wENS 0.4),6.909140227097485,47.73621867769668,0.796594229825099
266,Uganda,2,test,std,(wENS 0.4),2.738881102133137,7.501469691622029,0.34182015996033965
267,Uganda,2,test,overall,(wENS 0.49),4.722789532199025,26.42039144475739,0.5844727015850708
268,Uganda,2,test,mean,(wENS 0.49),6.7514961347684315,45.58270005779307,0.8057704512687163
269,Uganda,2,test,std,(wENS 0.49),2.694082929629618,7.2580828317217065,0.36317495190142535
270,Uganda,2,test,overall,(wENS 0.5),4.739553313701551,26.68657844795382,0.5854881268198979
271,Uganda,2,test,mean,(wENS 0.5),6.794599015026577,46.16657577500013,0.8032825355260222
272,Uganda,2,test,std,(wENS 0.5),2.684507612376525,7.2065811209075115,0.3676937181137736
273,Uganda,2,test,overall,(wENS 0.51),4.749547433096945,26.637580773273044,0.575461263347891
274,Uganda,2,test,mean,(wENS 0.51),6.76929493069046,45.82335385867156,0.8047450166392223
275,Uganda,2,test,std,(wENS 0.51),2.729799935503429,7.451807687874524,0.3461775100565597
276,Uganda,2,test,overall,(wENS 0.55),4.837856266209085,27.777543230180772,0.5667273058304132
277,Uganda,2,test,mean,(wENS 0.55),6.928954058681321,48.01040434731635,0.7954259146789735
278,Uganda,2,test,std,(wENS 0.55),2.7467584737368504,7.544682113045193,0.338028696981853
279,Uganda,2,test,overall,(wENS 0.6),4.777922942411273,26.948520846120697,0.5699403647299659
280,Uganda,2,test,mean,(wENS 0.6),6.807694654328824,46.34470650657724,0.8025235139769361
281,Uganda,2,test,std,(wENS 0.6),2.748151230493722,7.552335185664158,0.3373572154829958
282,Uganda,2,test,overall,(wENS 0.8),4.695620804591227,26.108233526222044,0.5887758871537978
283,Uganda,2,test,mean,(wENS 0.8),6.710410814917881,45.029613304966865,0.808127174110375
284,Uganda,2,test,std,(wENS 0.8),2.680830794264574,7.186853747477226,0.36942460019722045
285,Uganda,2,test,overall,(wENS 0.9),4.689228408909813,25.942087691835095,0.5849629043750998
286,Uganda,2,test,mean,(wENS 0.9),6.677500176276699,44.58900860417535,0.8100046068226786
