,OSMID,pred_mean_wi,pred_std_wi
0,60485579,53.0308052939016,15.023444032501994
1,271315342,48.20499774522959,14.829112025655956
2,271317488,50.76411061511144,14.936817441599882
3,271318051,46.49752739521148,14.856335401047453
4,277545301,45.21621887827873,15.115808387659271
5,277545685,39.878501793424526,13.846669532756625
6,277545728,48.205013682657025,15.038820920624584
7,277547195,54.07761938744273,16.340292741996834
8,277547425,49.89551021827735,15.527808815577929
9,277562135,48.614792745628876,14.079961411858559
10,279256106,37.3293776895296,13.726533412034078
11,281680031,48.327518572824765,15.286022237697079
12,281680644,50.60786714532661,16.123289972848447
13,281680646,46.79382542707192,14.735548826029332
14,281680647,44.488931187502075,14.740844806037172
15,281680648,47.05663426261907,15.775324418102702
16,281680649,39.30176522821432,13.455124063984655
17,281680650,48.867087120234444,15.280684927202929
18,281680651,47.15951532213677,14.911828118447861
19,281680652,47.64880268722581,15.188942014842148
20,281680653,39.90093950602469,13.822464441266563
21,282222437,49.551384198737836,15.703027908726185
22,293813047,46.9834756995266,14.544062926616636
23,317409342,40.489271402709385,14.034379751917381
24,317409417,44.97790215123308,15.24477994618197
25,317409445,43.07599643705469,15.3053328629133
26,317412524,38.597309176439644,13.865707883814007
27,317412526,39.527559980500584,14.313993471772264
28,317412561,39.78756963325855,14.005183007197402
29,317412602,39.55969167908711,14.155879635756259
30,317412939,38.68830094155096,13.187416845352303
31,317416328,39.42767037349574,13.612810546480159
32,317416331,38.730501984190624,13.262927844890186
33,317416567,38.704455581636,13.522815702647277
34,317416602,37.595002916610454,13.869551205458887
35,317420017,39.80410841102338,14.467522568614864
36,317420372,38.40724521925183,13.312140555699846
37,317420714,38.229240963446934,13.388075953147812
38,317425077,37.294137854610746,13.06034269572249
39,317425140,38.20897777590183,13.498689946437064
40,317447628,39.75235825491697,13.359076897360385
41,317454955,40.56945466116542,13.698106990836033
42,317454957,40.68178356805548,13.916096930525162
43,317454958,41.20386147017054,14.699536780323992
44,317454959,40.74367363782043,14.253015952875682
45,317454960,41.311453168666276,14.269662071917786
46,317454961,40.63058962872586,14.403077610745342
47,317454963,40.22292408990383,14.238015498099712
48,317454964,40.29424362336508,13.913680105729224
49,317458583,41.26200466509618,13.926450575394568
50,317458585,40.520789313520346,14.063640538514068
51,317458586,37.55980117250269,13.717410715284956
52,317458638,37.52803318626067,13.682098104247064
53,317458640,38.435159263798866,13.558787527884848
54,317527572,39.41103098588077,13.71225755270792
55,317529854,39.32435909816611,13.664784036008392
56,317529855,38.88165674984629,13.464167655838581
57,317529857,39.1569721321999,13.659684279436998
58,317529858,39.233656520584105,13.55254507740046
59,317534035,39.48061833050665,13.645361738757266
60,317570417,37.19375738689309,13.208916077379017
61,317570422,39.16378279645902,13.44384070694933
62,317570423,38.02303770246505,13.223747584863224
63,317570426,37.603043331769406,13.09678871106707
64,317570429,39.83182772789243,14.04863922207478
65,317571865,39.974541376209615,13.956064547914423
66,317571866,39.983169035735315,13.732043070108183
67,317571867,38.95059662987265,13.58773926260977
68,317571868,40.127829992986776,13.862458119666515
69,317571869,39.10201429568485,13.715251948762896
70,317571870,38.10884971527518,13.239553118538234
71,317571871,38.972287007990644,13.669734397757106
72,317571872,38.98087064005326,13.377037818127665
73,317571873,41.59148036258341,14.50132100524738
74,317577304,37.875797528782016,14.23395334566499
75,317581650,37.2371388432396,13.847723475839395
76,317583601,39.494403671450655,13.772334327687897
77,317584803,37.92840765286836,13.743258228312545
78,317584809,38.035927359421144,13.530663101469939
79,317584999,39.45788826752407,13.567229296791709
80,317585001,39.111529589741565,13.784821728196876
81,317585865,40.08773842915682,13.87025171219047
82,317585866,39.379827201548366,13.962793559811473
83,317585867,39.84370359061638,13.887733210061576
84,317585868,40.08065378835628,14.648274781565073
85,317585869,39.3520658963607,14.12550648658101
86,317585870,39.35295971625004,14.033053831906809
87,317585871,38.43597502445363,13.849097156170032
88,317596796,37.89396370250619,13.146048243759424
89,317706129,44.47446848004002,14.705646928837124
90,317706275,42.65793240357118,14.753632568748566
91,435278639,38.927366687999545,13.455177351846862
92,435344773,38.545032170856416,13.64515192999277
93,435344994,38.912321859281306,14.440117698965016
94,435390255,47.97385595221949,14.875756457853132
95,435401870,46.99339960306209,14.846469264897541
96,435599461,49.42428139387087,14.839808970796637
97,435620924,39.22914831550036,13.480389621524735
98,435636383,36.89697699685152,13.15812969477764
99,435637541,46.369996268309805,15.283858637043675
100,435673502,39.33671912907914,13.420105161465832
101,435695140,39.13346349213574,13.297557018891068
102,435727180,39.35773016892816,13.44438259420125
103,435734300,39.403243221209465,13.508011624973252
104,435757575,38.770142694068426,14.074409534309996
105,435942219,47.13936299717449,15.321477469587858
106,436030472,39.75804576172883,13.722163244271673
107,436042001,39.90959115163684,14.395380368944636
108,436059289,39.64690863067508,14.209760803643178
109,436078644,39.21823562093649,13.690543692139997
110,436093068,39.62740614644765,14.321154132693438
111,436098375,44.66314607347927,15.09018352724477
112,436100973,38.31087367477698,13.693697880703422
113,436101541,40.350694077044466,13.705537449315784
114,1174403185,40.168004756220206,13.800979205497917
115,1356479657,38.509964653035354,13.386243570224133
116,1356486551,42.75229430507183,14.200467551536047
117,1394012521,51.73914682112955,16.257460052779397
118,1394023885,41.19231526012253,14.422567811693439
119,1394023886,37.803032823668545,13.043349445114302
120,1394023887,45.67902264237517,14.830900701848744
121,1394023889,39.015157682159995,13.3687706850988
122,1394023890,39.87129245241913,13.929984957784612
123,1394023891,37.9161441271568,13.243926498516743
124,1394023892,47.89129629681128,15.70114014523949
125,1395331033,44.406712276028244,14.282126932304312
126,1395892283,38.856820520408434,13.325620184793545
127,1395892289,39.054785506622245,13.41711178525453
128,1395892299,37.55893656523161,13.165337274570962
129,1395892304,38.17285992489111,13.381384795081894
130,1395892308,37.573653826703726,13.149522436526473
131,1395907656,38.27282025480388,13.720220347574234
132,1395936684,37.62290225370566,13.107189527576484
133,1396163616,47.01680991207428,14.880020007942786
134,1396638846,48.08385582095926,14.768100398546625
135,1396662129,45.60344510581719,14.446199865329309
136,1398419026,37.965432221294016,13.570851807697817
137,1399436067,46.30028293427904,14.806683707493379
138,1404878862,49.9758122765213,16.09530349202098
139,1942591141,39.96759505622578,14.536533420741504
140,2038426576,38.21559684363045,13.653509839690614
141,2066023732,40.982612770107146,14.091851364670275
142,2066023733,40.397083337729555,14.02841609030834
143,2066023741,37.57193894437464,13.382126884921199
144,2229101232,37.46516527480909,12.861674706278952
145,2229111334,38.22323146300925,13.144575817008922
146,2229126306,39.2209638800382,13.419050408773467
147,2377209855,48.55631496804822,15.281666661446268
148,2431138130,37.87535902651618,13.107510712217978
149,2431140236,36.929793403235315,12.820780275601258
150,2444210246,39.033513774251595,13.378142987298153
151,2445419991,38.76497749271065,13.263300780768855
152,2498226579,40.511377915088225,13.46139249533817
153,2589746430,46.7865063242436,14.693006870157935
154,2589746431,37.33757059108135,12.914758164332417
155,3109372654,37.90290714840733,13.355375055669258
156,3109385912,38.43723805387174,13.495247494893349
157,3116599278,37.879636402940726,13.364446286860648
158,3116604525,40.325637599622084,14.626349802695575
159,3116609856,38.21330501930385,13.246246813935894
160,3116609857,42.19110262406498,14.418126881717399
161,3116609858,37.90943213314945,13.312500819095288
162,3116610848,37.78158223905234,13.245432454044721
163,3116610849,38.88944494997743,13.645745622476639
164,3116610850,37.53205027358033,13.032320155956379
165,3116610851,37.33901429476489,12.749250864249335
166,3116612150,38.08560544928641,13.499264697899234
167,3116612151,37.90311901437444,13.328809566965537
168,3116612169,45.01429319483056,14.605814526517552
169,3116612170,37.80001642459935,13.218501846639295
170,3116612171,38.08131014417808,13.368593204493594
171,3212740904,53.36281985898129,14.985325650940029
172,3212740905,50.59377968760035,15.96010323956498
173,3588215443,53.07384991947157,16.407844927109366
174,3588222834,49.21528341651738,15.471851892670017
175,3588253720,49.887729943070624,14.376192421665042
176,3588259050,48.2865540717015,15.358273535656789
177,3588259952,49.398742081943965,15.979094758529689
178,3588263041,48.89297116415599,15.160034212746357
179,3588267700,48.119220491508926,15.212219844604924
180,3588408855,48.010942801002784,15.297164013991516
181,3590258267,47.97025028661167,15.169692411880039
182,3591112843,48.46072781293087,15.043535299264967
183,3591112844,50.13465727969261,15.406882479066173
184,3591113149,49.506072280240964,15.409409508157145
185,3591113150,49.754973062428874,15.415477668147162
186,3591113151,48.55102010724108,14.92803554552145
187,3591146892,49.2855981572865,15.233961370355214
188,3591147195,46.09449450445408,14.579244295902898
189,3591173290,45.524932764551814,14.519318484068965
190,3591257072,44.227153516893104,14.136285615791296
191,3592242295,45.95769024894862,14.493157974157294
192,3613074837,39.64926739446785,14.050600397308152
193,3613081304,39.569925327963965,13.643698039635142
194,3613187348,39.79526505891783,13.74525054967931
195,3613205780,40.33787725912145,14.023700589550321
196,3641979161,46.7177704299716,14.507802711206137
197,3641979162,47.0944715162709,14.994941055040627
198,3641979163,46.02495563114941,14.53186441912516
199,3645359393,49.277305551824,15.29825991700479
200,3645360127,50.00804792362527,14.130523914983687
201,3645360130,45.786692066621136,14.38294343508233
202,3645360141,47.170463122881074,14.606597234566525
203,3645360142,47.51932681468104,14.592644636148568
204,3645360143,48.21591851534228,15.204922114210213
205,3645360144,46.88072362292719,14.682813051699767
206,3645368743,57.05678102902199,17.042583378779433
207,3645368744,49.45988737013136,14.901423647811447
208,3645368745,50.14466494170935,14.574398966025552
209,3645368746,48.61463167597525,15.249578627893689
210,3645368747,48.340491244061525,15.445938891245966
211,3645368748,47.943995483771054,15.03921743632486
212,3725052658,39.70326627129811,13.673864807960628
213,3772812702,40.66250611383495,14.346820359360809
214,3772814961,38.71198079424363,13.503985377259346
215,3772814962,38.03147767392316,13.674251519840142
216,3772814963,39.90488960150522,13.94926006844811
217,3772814964,40.056904758622444,14.273656497838243
218,3773240621,45.69071624648609,14.452179746539885
219,3773257190,38.75116514828075,13.436536520434716
220,3773278957,38.04451911781493,13.17743908433938
221,3773278958,39.8103354719375,13.825056597816008
222,3773278959,38.79092141342616,13.639196125257753
223,3773278962,40.86052005956923,14.082450056002076
224,3773278963,37.51300066744328,13.15856835950786
225,3773282365,39.28387950543451,13.911973948411937
226,3773282377,40.415214062965205,13.862080508138526
227,3787096681,40.07277082538135,12.940146772394172
228,3787096683,39.615354254943284,13.963299739987736
229,3787096684,43.35968354712719,15.181600782944853
230,3789036240,40.43258761620862,13.722029695471019
231,3832132446,39.82315351110255,13.67632549232482
232,3861073551,37.57714201889376,13.048028482497703
233,3861194088,48.81537973166034,15.511053276181862
234,3861213400,38.73718375661319,13.378948610029626
235,3861213401,46.21848250719124,14.488345509268596
236,3882920441,38.40915154272393,13.306553603513219
237,3882920442,38.190806024735586,13.297012257678412
238,3882920443,38.59647827394998,13.599525693312804
239,3882920444,39.20898686983809,13.640271041862677
240,3882920445,38.8950069195789,13.785843627227766
241,3887831178,39.597012913072255,13.773839227439458
242,3894555962,37.951715911812265,13.237503451748811
243,3894555963,37.54491451117738,13.054369971958
244,3894555964,38.187007256431656,13.070974889146662
245,3894555983,37.6486884285574,12.978515670551715
246,3894555984,37.78179180334789,13.124722645965036
247,3894565573,38.65618427716207,13.38049723160859
248,3894565574,45.59297456921479,14.472442642063164
249,3894565619,37.71558625315349,12.961075115467741
250,3894565620,38.10595357890353,13.331405165168999
251,3894565621,37.95927840653778,13.301710130345477
252,3895030414,38.04849266857549,13.46685245324248
253,3895030415,48.156274242269646,14.790877786269032
254,3895030416,38.03699434030969,13.262659486759
255,3895030417,38.2968223930868,13.409228009564076
256,3895030418,37.59110408333012,13.233325808103409
257,3895030449,38.58985382137701,13.263967179308224
258,3895030450,38.861223546303904,13.412250616408555
259,3895030451,38.17422809686353,13.251665683703306
260,3895030452,38.95837831568291,13.514095698720991
261,3895030453,39.426221201953126,13.77355610609358
262,3895034583,39.30408176839902,13.846057284338961
263,3896053957,48.877204685944974,14.983149410573365
264,3896053991,38.259367975772165,13.363345466382665
265,3896053992,39.545876860686725,13.844146180212837
266,3896053993,39.543068538659526,13.791933951789996
267,3896053994,39.22038923123698,13.60790692581985
268,3896053995,38.64739394407046,13.268935440169894
269,3896053996,38.763249918756884,13.401692006971313
270,3896053997,38.45915567891212,13.302574358221063
271,3896060771,39.12734169061684,13.348246014706115
272,3896060772,39.20086594617634,13.290899463163294
273,3896060773,39.69686464304891,13.618510504989777
274,3896060774,39.50901659390363,13.81690657802869
275,3896060775,39.627674882942664,13.86741402190719
276,3896060776,39.737762025298714,13.755568072028861
277,3896060777,38.115544239274826,13.634018980102057
