,OSMID,lat,lon,rural,place,name,NTLL_1.61km_min,NTLL_1.61km_max,NTLL_1.61km_mean,NTLL_1.61km_median,NTLL_1.61km_l3_mean,NTLL_1.61km_u3_mean,NTLL_1.61km_rad_gte_10.0_area,NTLL_1.61km_rad_gte_10.0_pixels,NTLL_1.61km_rad_gte_10.0_sum_rad,NTLL_2.0km_min,NTLL_2.0km_max,NTLL_2.0km_mean,NTLL_2.0km_median,NTLL_2.0km_l3_mean,NTLL_2.0km_u3_mean,NTLL_2.0km_rad_gte_10.0_area,NTLL_2.0km_rad_gte_10.0_pixels,NTLL_2.0km_rad_gte_10.0_sum_rad,NTLL_5.0km_min,NTLL_5.0km_max,NTLL_5.0km_mean,NTLL_5.0km_median,NTLL_5.0km_l3_mean,NTLL_5.0km_u3_mean,NTLL_5.0km_rad_gte_10.0_area,NTLL_5.0km_rad_gte_10.0_pixels,NTLL_5.0km_rad_gte_10.0_sum_rad,NTLL_10.0km_min,NTLL_10.0km_max,NTLL_10.0km_mean,NTLL_10.0km_median,NTLL_10.0km_l3_mean,NTLL_10.0km_u3_mean,NTLL_10.0km_rad_gte_10.0_area,NTLL_10.0km_rad_gte_10.0_pixels,NTLL_10.0km_rad_gte_10.0_sum_rad,total_length_roads,distance_closest_road,num_junctions,distance_closest_junction,total_building_area,num_buildings,bar,bar_dist,cafe,cafe_dist,fast_food,fast_food_dist,pub,pub_dist,college,college_dist,kindergarten,kindergarten_dist,library,library_dist,school,school_dist,university,university_dist,bus_station,bus_station_dist,atm,atm_dist,bank,bank_dist,clinic,clinic_dist,dentist,dentist_dist,hospital,hospital_dist,pharmacy,pharmacy_dist,veterinari,veterinari_dist,cinema,cinema_dist,community_centre,community_centre_dist,courthouse,courthouse_dist,embassy,embassy_dist,marketplace,marketplace_dist,police,police_dist,townhall,townhall_dist,distance_closest_cell,cells_in_1.61km,cells_in_2.0km,cells_in_5.0km,cells_in_10.0km,towers_in_1.61km,towers_in_2.0km,towers_in_5.0km,towers_in_10.0km,distance_closest_tile,population_closest_tile,population_grav_1,population_grav_1.5,population_grav_2,population_in_1.61km,population_in_2.0km,population_in_5.0km,population_in_10.0km,country,ccode
961,262720414,-31.0133333,30.2547222,0,town,Glenmore,0.5215384364128113,3.4269230365753174,1.876415926108101,2.107692241668701,0.8317458741797746,2.7843820060728994,0.0,0.0,0.0,0.4438461363315582,3.4269230365753174,1.7342318249978244,1.8576922416687007,0.730485685163091,2.662950299689729,0.0,0.0,0.0,0.3392307758331299,5.110769271850586,1.127108539469554,0.7381467126329655,0.4639760359256553,2.1343490087192696,0.0,0.0,0.0,0.264615386724472,5.110769271850586,0.8678219623678675,0.5464185661161572,0.3734791829061062,1.6404734155951592,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,238.74043629844095,7.0,8.0,102.0,437.0,5.0,6.0,42.0,161.0,23.757133597286103,11.367677,0.4784953097750221,0.0981704236556554,0.0201411213105979,203.807797,271.20347000000004,4099.367388000001,12878.642531,South Africa,ZA
962,262720415,-31.0083333,30.2563889,0,town,Glenmore Beach,0.5692307353019714,3.4269230365753174,2.013760194994564,2.2134367912507305,1.050828604543509,2.785596519991129,0.0,0.0,0.0,0.513076901435852,3.4269230365753174,1.7871958427628416,1.868461489677429,0.8423545594521467,2.655884809809551,0.0,0.0,0.0,0.3392307758331299,5.110769271850586,1.1205360903596282,0.7650608552285629,0.4698418121100292,2.078445960992958,0.0,0.0,0.0,0.2653846144676208,5.110769271850586,0.8884425559512437,0.5788577977751572,0.3792290511100937,1.6774747972147113,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,433.5755813298896,6.0,36.0,161.0,393.0,4.0,13.0,51.0,160.0,118.79482781007924,16.646321,0.1401266478252147,0.0128564766843002,0.0011795685924074,308.479502,458.0462639999999,4427.043279999998,15066.778922,South Africa,ZA
963,262720416,-34.049324,22.315192,1,village,Glentana,0.4230769276618957,2.083846092224121,0.8349511342678817,0.6723076701164246,0.4905208434136469,1.3147392663452626,0.0,0.0,0.0,0.3815384805202484,2.2346153259277344,0.7700161754992543,0.5753846168518066,0.463958338783251,1.231626614653137,0.0,0.0,0.0,0.3100000023841858,2.4600000381469727,0.5873515803121276,0.476876975627578,0.3864525356829702,0.8929655444313285,0.0,0.0,0.0,0.2969230711460113,8.567692756652832,0.6655689509879782,0.4652653894272474,0.3574756488764448,1.1820906026302207,0.0,0.0,0.0,0.0,0.0,0,0.0,263.1482248788234,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,100.05943449878151,11.0,12.0,60.0,294.0,10.0,11.0,40.0,176.0,81.0727186154693,31.719632,0.3912491469596241,0.0434526267857166,0.0048259038754495,285.476688,391.305712,1258.842032,2633.2304629999994,South Africa,ZA
964,262720417,-34.0473288,22.289317,1,village,Glentana Hills,0.4692307710647583,2.4600000381469727,1.058168650724045,0.8976923227310181,0.5601829129718789,1.754905264877363,0.0,0.0,0.0,0.4330769181251526,2.4600000381469727,0.951648026837126,0.6763011470754096,0.5334128751789989,1.5841218011143798,0.0,0.0,0.0,0.3361538350582123,4.343846321105957,0.6725618396849208,0.5147715738198453,0.4082282737282109,1.0934151470884912,0.0,0.0,0.0,0.2992307841777801,8.567692756652832,0.6867396730089351,0.464425234828409,0.3688236002727519,1.2277010628901694,0.0,0.0,0.0,11157.1864896167,435.04818166350486,2,442.56694969458033,1027.3748135517817,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,341.5558659756899,10.0,16.0,141.0,306.0,10.0,14.0,80.0,181.0,308.8982979248829,31.719632,0.1026863281963227,0.0058425826839297,0.0003324276271062,306.385688,489.496392,1817.122058,3493.928191,South Africa,ZA
965,262720428,-32.93,27.7069444,0,town,Golden Highway,2.79769229888916,14.911538124084473,8.223951474582666,8.260188744709588,4.908389738740274,11.398276788394623,0.2262903245542001,0.2234805045871559,0.3360061749021959,1.16076922416687,14.911538124084473,7.313924476415429,7.179999828338623,3.703967525943313,10.839227189202832,0.1809506926891343,0.1781038900535755,0.2955139259843176,0.4646153748035431,22.101539611816406,3.5853731812912386,1.9578836885336457,0.7452059321825801,7.800331483102166,0.068960816436754,0.0687019448213478,0.2483086362624774,0.3499999940395355,22.101539611816406,1.7864022862203115,0.6788448968753229,0.4860318708712924,4.0838644489227285,0.0267954191096453,0.0267263062215242,0.1844516416732274,7574.222798516736,185.59901157560765,8,472.19547785496616,715.8487415604759,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,547.1912193324856,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,68.00334048507315,19.0,25.0,254.0,510.0,9.0,11.0,121.0,234.0,57.382341871507656,58.012505,1.010981830088138,0.1334609512552768,0.0176183438513534,5586.183816,7565.759851,40194.348926000006,114251.183452,South Africa,ZA
966,262720436,-32.7530556,27.7241667,0,town,Gompo Park,0.3069230914115906,0.3746153712272644,0.3372461131231863,0.336153835058212,0.3240016073059955,0.3516634597868805,0.0,0.0,0.0,0.3069230914115906,0.3746153712272644,0.3382643381381737,0.3369230628013611,0.3250876254484668,0.3524916368999039,0.0,0.0,0.0,0.2938461601734161,1.1546154022216797,0.3600018411258974,0.3415531992731561,0.3239976570707866,0.4137460501332718,0.0,0.0,0.0,0.2807692289352417,1.284615397453308,0.3581034172491852,0.3393025547566343,0.3210165546217024,0.4092056545442844,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1176.9229320806933,0.0,0.0,7.0,32.0,0.0,0.0,3.0,19.0,1186.1179752712371,23.456482,0.0197758422762592,0.0005742103891502,1.667274477628334e-05,0.0,0.0,46.912964,433.724062,South Africa,ZA
967,262720439,-33.6666667,19.2583333,0,town,Goudini,0.431538462638855,3.135384559631348,0.9560556992600288,0.5869917636076032,0.4964307778239415,1.7044264023504152,0.0,0.0,0.0,0.4138461649417877,3.135384559631348,0.8493062685733935,0.587878277837255,0.4783473828443582,1.453844745772387,0.0,0.0,0.0,0.396153837442398,8.484615325927734,0.6995618565589127,0.5260114310642021,0.441246381669225,1.1207039599919673,0.0,0.0,0.0,0.3484615385532379,11.470000267028809,0.6482664677671135,0.4635125977063472,0.4112238405644784,1.0479411352192296,0.0017473704557961,0.0017424475204784,0.0289793781885381,5113.922135993258,356.74111485840496,3,744.2577453648001,17984.931867551786,165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,844.3532040726291,1.0,2.0,18.0,87.0,1.0,2.0,12.0,63.0,404.8991757021607,116.61941,0.2880208629661028,0.0143136535400541,0.0007113397118347,466.47764,466.47764,1561.604058,3772.310227,South Africa,ZA
968,262720440,-34.349722,21.878611,1,village,Gouritsmond,0.2969230711460113,1.7784615755081177,0.5804103704264303,0.4176923036575317,0.3341098134729867,0.967509588511216,0.0,0.0,0.0,0.2807692289352417,1.7784615755081177,0.4952824622123474,0.3647558832532949,0.3172167291814104,0.7903837360753563,0.0,0.0,0.0,0.2515384554862976,1.7784615755081177,0.3498120402494667,0.3162303019096475,0.2883868472307505,0.4402862910217662,0.0,0.0,0.0,0.2423076927661895,1.7784615755081177,0.3196526187271215,0.3088136557596593,0.2809555629992904,0.3709142319338219,0.0,0.0,0.0,7998.806196496317,130.02598846681403,1,357.3302209498425,1095.1858445965918,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,272.5667522593149,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1043.8250035990432,0.0,1.0,1.0,6.0,0.0,1.0,1.0,4.0,121.39131196643356,17.446733,0.1437230780142179,0.0130446582882582,0.001183965109908,505.955257,575.7421889999999,575.7421889999999,669.7812619999999,South Africa,ZA
969,262720442,-32.152566,18.604817,0,town,Graafwater,0.3100000023841858,2.879999876022339,0.8527393850618563,0.5223076939582825,0.3650576821063076,1.6317075012915438,0.0,0.0,0.0,0.2984615564346313,2.879999876022339,0.6809856606993,0.4153846204280855,0.3298676520313333,1.2725592076661036,0.0,0.0,0.0,0.2853846251964569,2.879999876022339,0.3830284110220051,0.3202304149732523,0.309491752829254,0.5130520310438919,0.0,0.0,0.0,0.2853846251964569,2.879999876022339,0.3354751757815038,0.3199971597274437,0.3054872252804564,0.3796039080261648,0.0,0.0,0.0,58338.74371668846,105.59102829720908,5,566.4610143199968,6647.569974441081,13,0,0.0,0,0.0,1,209.328185305248,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1516.3052785848902,0.0,0.0,9.0,21.0,0.0,0.0,3.0,7.0,154.07354486881653,91.867658,0.5962584821308503,0.048036408876928,0.0038699601715435,1209.982077,2084.0521720000006,2742.4364730000007,2910.1274309999994,South Africa,ZA
970,262720443,-27.6680556,24.8811111,1,village,Graspan,0.4284615516662597,3.6038460731506343,0.8784308995110477,0.5552081291040037,0.4906311026180551,1.5634916970624264,0.0,0.0,0.0,0.4169230759143829,3.6038460731506343,0.7748937173264401,0.5550131701832203,0.4772327288489609,1.2854137814170437,0.0,0.0,0.0,0.3453846275806427,5.816154003143311,0.7379231868611269,0.5161845301585687,0.4090879878837772,1.2636258927077173,0.0,0.0,0.0,0.3030769228935241,15.289999961853027,0.9974423938038438,0.5313094572557776,0.3758718022348843,2.058890073330901,0.0035898329166921,0.0036053811659192,0.0436482757639537,18924.32609765161,462.4163275340205,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,8818.650575871747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.9161199526954,131.387265,0.3922990180901342,0.0214362688624437,0.0011713351335419,656.9363250000001,656.9363250000001,656.9363250000001,2069.06597,South Africa,ZA
971,262720446,-33.5269444,18.5994444,1,village,Riverlands,0.4661538302898407,8.609999656677246,1.346044779615701,0.8989064470494083,0.5898933376930009,2.506801693937536,0.0,0.0,0.0,0.4300000071525574,8.609999656677246,1.4149438249315476,0.8279078118348089,0.5348707716003045,2.83618159604958,0.0,0.0,0.0,0.4030769169330597,8.609999656677246,0.9849465759901678,0.7186496770219535,0.4658793920975342,1.7651994871439156,0.0,0.0,0.0,0.383076936006546,35.69230651855469,1.4320219190704857,0.6109440545593212,0.4747673647007828,3.0784453679475785,0.0210160889233681,0.0212530922198903,0.25146222226147,0.0,0.0,0,0.0,145.14932410046458,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,1223.0936228906155,0.0,0.0,1.0,28.0,0.0,0.0,1.0,19.0,218.17474045214743,169.567616,0.7772101190476332,0.0526182272606835,0.0035623286061298,1824.936873,2094.113932,5227.771694,7201.484155000001,South Africa,ZA
972,262720448,-34.0377778,22.2091667,1,village,Greenhaven,0.5584615468978882,8.567692756652832,3.2549151649427857,2.925384521484375,1.1151899914496968,5.684178837445561,0.0,0.0,0.0,0.4423076808452606,8.567692756652832,2.8116525806071078,2.347986946714685,0.8265035035810007,5.1783010228718505,0.0,0.0,0.0,0.3623076975345611,8.567692756652832,1.2611114421555598,0.5918128202994017,0.4179619825513303,2.7235843511115605,0.0,0.0,0.0,0.3176923096179962,13.217692375183104,0.8152144206046934,0.4635376691930873,0.3853037390416869,1.5842194080405816,0.0014329885383457,0.0014556284922969,0.0211552004547559,10121.933347991751,22.233964297834515,0,0.0,1863.055072663352,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,232.36971150520384,0,0.0,0,0,0,0.0,0,0.0,0,0.0,459.2156326633541,3.0,3.0,90.0,310.0,2.0,2.0,58.0,186.0,219.30864351682092,791.4057,3.608638890419744,0.2436775676066595,0.0164546131541001,4262.664356,4657.547176000001,9431.168341000004,13078.841847000003,South Africa,ZA
973,262720451,-34.050751,19.608166,0,town,Greyton,0.4076923131942749,4.215384483337402,1.4689391588708862,0.9792803891243472,0.6224312721869504,2.685499298886751,0.0,0.0,0.0,0.3546153903007507,4.215384483337402,1.1339030205128635,0.7356301114914265,0.4691152432538146,2.1704380738451623,0.0,0.0,0.0,0.3030769228935241,4.215384483337402,0.5796756662433156,0.3818817036662003,0.3367067899787514,1.005895035822458,0.0,0.0,0.0,0.2899999916553497,4.215384483337402,0.412944967083911,0.3509156869608845,0.323867031709341,0.565726669678996,0.0,0.0,0.0,8938.609551500538,70.45594779813692,8,145.8089279401114,1674.3547323602252,10,0,0.0,0,0.0,0,0.0,1,236.82602529631103,0,0.0,0,0.0,1,387.096477820303,2,340.45564541195586,0,0,0,0.0,4,49.30655817241082,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,1,389.411893411744,0,0.0,144.85831087530232,6.0,6.0,6.0,8.0,2.0,2.0,2.0,4.0,183.8884997907898,20.338513,0.1106024195267194,0.0081561901613373,0.0006014645812682,1047.514303,1777.0673209999995,3092.2222940000006,5807.9554020000005,South Africa,ZA
974,262720453,-33.8933919,19.1005153,1,village,Groendal,0.5807692408561707,13.217692375183104,4.0406505844363,2.933076858520508,1.158255171951717,7.821364585205248,0.0875491967738467,0.0871204039541995,0.2536372916307366,0.5438461303710938,13.217692375183104,3.516478363569444,2.365384578704834,0.8499133746278953,7.2632181200740815,0.0779632027135519,0.0775707384403036,0.2598317447143219,0.4169230759143829,13.217692375183104,1.503868436229406,0.7147965377240505,0.516746201220265,3.1765221497626475,0.0159711548933044,0.0158633267577325,0.1238187775896427,0.3538461625576019,13.217692375183104,0.9456043703384936,0.5317008257046512,0.4256711027895708,1.8343200461728373,0.0050345364733986,0.0050280269058295,0.0613623744225436,3388.937617893374,250.37532091487915,7,319.21816961547694,48396.52829559494,920,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,396.0599207573347,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,262.5945286099622,21.0,35.0,172.0,263.0,15.0,25.0,104.0,165.0,22.665547815482,413.904146,18.26137843080401,3.8357513481190857,0.80568881808938,7318.367697999999,10198.103612,12184.595652,15476.150290999998,South Africa,ZA
975,262720456,-34.0425,22.2313889,1,village,Groot-Brakrivier,0.507692277431488,7.846153736114502,2.7716052557492445,2.5923075675964355,1.0480625531659398,4.781259705512388,0.0,0.0,0.0,0.4415384531021118,8.567692756652832,2.548553109453505,2.102292229223541,0.8252614765595245,4.609893251531645,0.0,0.0,0.0,0.3676923215389251,8.567692756652832,1.1994092381176025,0.5889182681304219,0.4364558523618684,2.497359996096895,0.0,0.0,0.0,0.3007692396640777,8.567692756652832,0.7550592863824788,0.4637870295973863,0.3854192928082824,1.4018110051179071,0.0,0.0,0.0,11081.66695738054,817.7451576046406,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,423.0002578643641,6.0,17.0,168.0,359.0,6.0,13.0,112.0,219.0,521.3898521581644,35.125436,0.0673688524136151,0.0029503793680625,0.0001292101335205,105.376308,210.752616,3575.684223999999,12630.628063000006,South Africa,ZA
976,262720457,-33.8661111,18.985,1,village,Groot-Drakenstein,0.8276923298835754,17.80538558959961,3.124650780772659,1.8243045225640728,1.1076626038609911,6.380068001362358,0.0880759317970855,0.0866809116809116,0.3657485223421247,0.8007692098617554,17.80538558959961,2.719288722543282,1.6960136426105836,1.0330257116512052,5.366740832411604,0.0570306966082311,0.0559952148707094,0.2721323550027793,0.5938461422920227,17.80538558959961,2.0597031603450056,1.3152485503476867,0.8094920817248742,3.92889513113438,0.0147643613473272,0.0146940298507462,0.0873364061270693,0.4653846025466919,19.97076988220215,1.7382022635642655,1.0623711205546702,0.6491798755666727,3.4393037998288105,0.0124355456724711,0.0124850523168908,0.0915842761104484,7729.812311537945,428.2879257064336,13,429.7104126212553,8862.569373245351,15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,146.2961055262538,40.0,50.0,156.0,377.0,27.0,35.0,103.0,245.0,671.3115873532925,20.083117,0.0299162376731489,0.0011546354922636,4.456386309537197e-05,283.762026,567.524052,2042.349014,15575.758063,South Africa,ZA
977,262720458,-28.563611,21.748611,0,town,Grootdrink,0.3107692301273346,7.323076725006103,1.2902519266007693,0.474136617200172,0.3465798469646611,2.9301504981134694,0.0,0.0,0.0,0.2923077046871185,7.323076725006103,0.9999310520669338,0.4568052178963733,0.3331108358602027,2.18895085878168,0.0,0.0,0.0,0.2784615457057953,7.323076725006103,0.4823703188943482,0.3248942815295212,0.3001888259195412,0.8087665927637847,0.0,0.0,0.0,0.2584615349769592,7.323076725006103,0.3795411176890042,0.2973890146870535,0.293765489331578,0.5383068326837145,0.0,0.0,0.0,8623.41336682501,192.845931383574,0,0.0,45553.6927296752,791,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,494.9931834938649,5.0,8.0,13.0,26.0,3.0,4.0,7.0,12.0,159.20149336395855,359.971435,2.2611058941328595,0.1792038490479125,0.0142027932424203,1115.076202,1115.076202,1339.6946080000002,1554.1439800000005,South Africa,ZA
978,262720463,-32.9088889,27.2783333,0,town,Gwaba,0.3676922917366028,5.693077087402344,0.9514504598920284,0.5392714622215345,0.4167786117692807,1.8383937062447837,0.0,0.0,0.0,0.3676922917366028,5.693077087402344,0.9385042023776708,0.5034344214350549,0.4053911211325695,1.8436173837654644,0.0,0.0,0.0,0.3315384685993194,5.693077087402344,0.5976359934501025,0.4820970821318425,0.3959003809931886,0.9057043747072616,0.0,0.0,0.0,0.2946153879165649,16.551538467407227,0.8446238035530764,0.4258961805765819,0.3788617630134274,1.6485258286049889,0.0021933581317476,0.0022383777989159,0.033998373191199,7137.828850294367,192.35514115827172,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,2368.9919004257067,0.0,0.0,1.0,31.0,0.0,0.0,1.0,19.0,109.78640348491388,64.172251,0.5845191113198104,0.0557858990054561,0.00532414846252,827.8441129999998,827.8441129999998,2472.0126560000003,6135.9889060000005,South Africa,ZA
979,262720464,-25.4375,27.5061111,0,town,Haartbeesfontein,0.6846153736114502,17.008460998535156,6.162080908470404,4.139230728149414,1.5413065042600915,12.098979512476928,0.2757330904555842,0.2719142702952741,0.568155181081559,0.6846153736114502,21.292308807373047,5.188033981067912,2.7876923084259038,1.0751760042459528,11.434671923281424,0.2217608863320092,0.2183683683683683,0.5722752464871729,0.4438461363315582,22.002307891845703,1.8425738566424483,0.676136827643645,0.5537155882987777,4.218154105419489,0.0528965750771271,0.0526200519143413,0.4092156309326148,0.3946153819561004,22.002307891845703,0.9767756178927018,0.5674108238647411,0.5069789524580041,1.8065448921981135,0.0132241468984089,0.0131746766751153,0.1929844504392391,24606.42227882799,324.61817877068387,1,1164.493491013729,12101.10712573897,30,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,2010.5650052590252,0.0,0.0,5.0,12.0,0.0,0.0,4.0,10.0,86.98919186820905,879.849284,10.114466695276295,1.0844520163087985,0.1162726825948674,6232.823075999999,8371.297192,14728.841057,25936.565352999995,South Africa,ZA
980,262720467,-32.9208333,27.7266667,0,town,Hani Park,0.7269230484962463,22.101539611816406,7.048270393088243,7.568461418151855,1.479437685182765,12.558972216973714,0.3213335696136887,0.3199541284403669,0.5801246383762901,0.7269230484962463,22.101539611816406,6.731586725062522,6.715384483337402,1.1269011560098237,12.600488511812287,0.2832103025941371,0.2803633822501747,0.5557131811496268,0.4392307698726654,22.101539611816406,4.050490456937521,2.677806161170782,0.698089671697388,8.742854842239515,0.0991481325709235,0.0987109905020352,0.3039047308717142,0.3361538350582123,23.216154098510746,1.999284225151253,0.6787263027708378,0.4776583100095638,4.660996163281342,0.0364902095774403,0.0364432451023188,0.231691567259283,35737.89557027431,116.90481276149274,4,571.9444624139163,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,202.4275292286829,47.0,63.0,229.0,569.0,23.0,33.0,111.0,265.0,140.36615126651938,138.549828,0.9870601049460233,0.0833129289690229,0.0070320379667021,4434.545675,6862.198724000001,40189.956535,129868.007484,South Africa,ZA
981,262720472,-31.0675,24.443611,0,town,Hanover,0.3123076856136322,10.781538009643556,2.197219385467435,0.5007692575454712,0.3588251513264223,5.372961343975368,0.034717498913993,0.0338575797291393,0.1684307506126974,0.2969230711460113,10.781538009643556,1.5934172511759412,0.4065176926847398,0.3344017066037136,3.9602666823844097,0.0224789176591198,0.022079772079772,0.1503807532682929,0.2661538422107696,10.781538009643556,0.5271910380401736,0.2961496164154171,0.2961496164154171,0.9689231265774686,0.0035965057421358,0.0035774734574549,0.0727208756257306,0.2515384554862976,10.781538009643556,0.3523477348261042,0.2909900445746464,0.2909900445746464,0.4714538394318798,0.0008991266006011,0.000895705237853,0.027201673705751,37541.93971430512,123.62383960628073,9,349.5221008285721,29457.31440773663,153,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,0.0,1,141.80627643535215,0,0,0,0.0,1,117.88061655776858,0,0.0,452.5417617803472,8.0,8.0,28.0,36.0,4.0,4.0,14.0,18.0,203.9018484987485,97.568228,0.478505853273806,0.033510173246822,0.0023467460290176,3556.521073,3716.712137,5111.116502999999,5111.116502999999,South Africa,ZA
